basin_id,long,lat,prop_rr,prop_tg,prop_sm,prop_sp,prop_mu,mag_ratio,mag_ttest_p,flood_com,flood_com_p,est_err
0263,-68.72,-9.37,0.571,0.0,0.762,0.0,0.476,1.329,0.002,0.065,0.0,-9.125
0264,-68.99,-9.11,0.6,0.0,0.767,0.0,0.533,1.103,0.169,0.017,0.0,-6.845
0265,-64.24,-7.46,0.259,0.0,0.704,0.0,0.222,1.161,0.136,0.034,0.0,-15.75
0266,-65.53,-9.78,0.031,0.094,0.938,0.0,0.219,0.798,0.874,0.01,0.0,-27.718
0267,-62.04,-7.96,0.333,0.0,0.939,0.0,0.333,1.062,0.153,0.014,0.0,-15.575
0268,-63.07,-9.93,0.538,0.0,0.974,0.0,0.513,1.212,0.003,0.026,0.0,-1.76
0269,-63.71,-8.8,0.25,0.0,1.0,0.0,0.275,1.138,0.06,0.037,0.0,5.868
0270,-63.29,-9.76,0.632,0.0,0.947,0.0,0.579,1.128,0.086,0.054,0.0,-7.707
0271,-62.98,-9.89,0.632,0.0,0.921,0.0,0.579,1.152,0.012,0.047,0.0,-10.058
0272,-62.06,-8.93,0.421,0.0,1.0,0.0,0.421,1.132,0.024,0.033,0.0,-3.446
0273,-61.94,-10.87,0.868,0.0,0.974,0.0,0.842,1.152,0.05,0.057,0.0,6.635
0274,-61.22,-11.65,0.767,0.0,0.833,0.0,0.667,1.241,0.0,0.073,0.0,-6.181
0275,-61.93,-9.35,0.429,0.0,0.905,0.0,0.381,1.328,0.006,0.1,0.0,-20.895
0276,-62.47,-10.45,0.694,0.0,0.889,0.0,0.611,1.321,0.124,0.052,0.0,-56.553
0277,-61.19,-11.68,0.784,0.0,0.838,0.0,0.703,1.266,0.0,0.061,0.0,2.113
0278,-60.87,-11.75,0.658,0.0,0.842,0.0,0.605,1.168,0.07,0.03,0.0,-14.869
0279,-60.71,-7.59,0.179,0.0,0.821,0.0,0.214,0.785,0.984,0.001,0.826,-8.917
0280,-59.46,-10.17,0.289,0.158,1.0,0.0,0.421,1.012,0.444,0.015,0.0,7.429
0281,-60.59,-7.71,0.282,0.0,1.0,0.0,0.282,1.138,0.009,0.024,0.0,8.675
0282,-60.58,-7.74,0.355,0.065,0.968,0.0,0.419,1.242,0.09,0.014,0.0,-43.442
0283,-55.96,2.22,0.862,0.0,0.828,0.0,0.69,1.349,0.026,0.04,0.0,-20.622
0284,-57.06,-1.06,0.793,0.0,0.931,0.0,0.724,1.4,0.032,0.048,0.0,-20.923
0285,-57.04,-1.0,0.769,0.0,0.923,0.0,0.731,1.491,0.064,0.031,0.0,-25.738
0286,-57.97,-0.69,0.739,0.0,1.0,0.0,0.739,1.067,0.293,0.006,0.427,-7.342
0287,-55.89,-13.05,0.364,0.0,0.636,0.0,0.273,1.357,0.001,0.045,0.0,-3.134
0288,-56.02,-9.64,0.294,0.0,0.735,0.0,0.265,1.253,0.007,0.053,0.0,22.032
0289,-55.57,-10.11,0.189,0.0,0.757,0.0,0.189,1.159,0.024,0.045,0.0,8.875
0290,-55.7,-11.65,0.389,0.0,0.722,0.0,0.306,1.113,0.12,0.008,0.0,8.715
0291,-55.79,-12.67,0.412,0.059,0.794,0.0,0.382,1.061,0.28,0.024,0.0,-22.011
0292,-55.33,-13.56,0.744,0.0,0.872,0.0,0.615,1.124,0.086,-0.0,0.971,-22.998
0293,-54.89,-9.82,0.487,0.026,0.923,0.0,0.513,1.08,0.234,0.05,0.0,-16.594
0294,-54.91,-9.34,0.514,0.054,0.838,0.0,0.432,1.132,0.1,0.028,0.0,-12.522
0295,-58.04,-11.76,0.258,0.0,0.581,0.0,0.161,1.122,0.083,0.054,0.0,-9.291
0296,-57.42,-11.54,0.308,0.0,0.744,0.0,0.256,1.198,0.003,0.058,0.0,-8.245
0297,-51.57,-3.73,0.5,0.364,0.955,0.0,0.636,1.048,0.334,0.004,0.774,-8.501
0298,-51.77,-6.75,0.548,0.0,0.935,0.0,0.548,0.95,0.69,0.004,0.739,-8.5
0299,-54.52,-5.65,0.343,0.0,0.943,0.0,0.343,0.989,0.548,0.003,0.693,-16.609
0300,-54.45,-13.14,0.162,0.0,0.703,0.0,0.135,1.119,0.203,-0.002,1.0,-10.732
0301,-54.0,-14.61,0.778,0.0,0.528,0.0,0.444,1.141,0.158,0.079,0.0,-17.487
0302,-49.32,-15.72,0.649,0.135,0.784,0.0,0.595,3.023,0.018,0.152,0.0,-75.79
0303,-49.55,-15.28,0.909,0.0,0.788,0.0,0.727,1.698,0.012,0.18,0.0,-31.892
0304,-48.67,-14.98,0.812,0.0,0.656,0.0,0.469,1.782,0.01,0.182,0.0,-33.929
0305,-47.93,-13.99,0.84,0.44,0.6,0.0,0.68,1.613,0.014,0.147,0.0,-19.836
0306,-49.69,-15.5,0.872,0.256,0.667,0.0,0.641,1.718,0.006,0.182,0.0,-21.263
0307,-46.78,-13.5,0.676,0.324,0.568,0.0,0.568,1.497,0.004,0.118,0.0,-7.945
0308,-46.84,-13.76,0.605,0.289,0.684,0.0,0.579,1.728,0.01,0.093,0.0,-46.482
0309,-47.05,-14.45,0.579,0.263,0.684,0.0,0.447,2.177,0.001,0.097,0.0,-30.09
0310,-46.49,-14.48,0.763,0.053,0.5,0.0,0.368,1.494,0.014,0.225,0.0,-14.931
0311,-48.71,-12.39,0.306,0.306,0.694,0.0,0.444,1.324,0.035,-0.004,1.0,-14.72
0312,-48.66,-11.98,0.333,0.028,0.833,0.0,0.361,0.978,0.552,0.001,0.992,-13.191
0313,-48.29,-11.53,0.763,0.263,0.789,0.0,0.684,1.72,0.001,0.108,0.0,1.861
0314,-47.84,-11.76,0.75,0.417,0.722,0.0,0.611,1.604,0.0,0.116,0.0,-4.497
0315,-47.04,-11.61,0.526,0.316,0.579,0.0,0.526,1.361,0.002,0.054,0.0,-0.788
0316,-48.24,-12.74,0.667,0.5,0.625,0.0,0.583,2.851,0.002,0.26,0.0,-25.845
0317,-47.31,-7.71,0.487,0.462,0.718,0.0,0.615,1.473,0.003,0.084,0.0,-2.033
0318,-47.77,-8.39,0.744,0.436,0.667,0.0,0.615,1.401,0.006,0.105,0.0,-2.049
0319,-46.96,-8.03,0.645,0.161,0.71,0.0,0.516,1.301,0.062,0.094,0.0,-21.255
0320,-47.26,-7.96,0.667,0.306,0.722,0.0,0.583,1.494,0.002,0.08,0.0,8.751
0321,-47.93,-9.31,0.718,0.231,0.718,0.0,0.513,1.521,0.0,0.144,0.0,-10.054
0322,-47.67,-9.96,0.692,0.256,0.769,0.0,0.538,1.29,0.031,0.151,0.0,-21.517
0323,-47.47,-10.0,0.769,0.205,0.692,0.0,0.538,1.53,0.015,0.147,0.0,-31.937
0324,-47.81,-9.31,0.759,0.31,0.759,0.0,0.724,1.442,0.096,0.047,0.0,-38.441
0325,-52.55,-16.2,0.846,0.0,0.769,0.0,0.692,1.387,0.007,0.122,0.0,-16.725
0326,-51.83,-15.74,0.872,0.0,0.897,0.0,0.821,1.143,0.144,0.051,0.0,-14.932
0327,-53.55,-16.08,0.821,0.026,0.718,0.0,0.615,1.144,0.126,0.054,0.0,-14.179
0328,-51.08,-14.9,0.641,0.051,0.897,0.0,0.641,1.153,0.144,0.057,0.0,-15.195
0329,-52.23,-15.89,0.872,0.051,0.744,0.0,0.718,1.162,0.077,0.067,0.0,5.974
0330,-53.22,-17.3,0.618,0.0,0.794,0.0,0.5,1.07,0.122,0.018,0.0,-7.069
0331,-50.8,-13.69,0.462,0.0,0.949,0.0,0.487,1.049,0.293,-0.001,0.996,7.315
0332,-51.0,-16.51,0.868,0.0,0.763,0.0,0.658,0.927,0.638,0.12,0.0,-40.845
0333,-51.63,-15.57,0.744,0.026,0.718,0.0,0.513,1.421,0.0,0.105,0.0,8.428
0334,-51.47,-16.3,0.872,0.077,0.821,0.0,0.769,1.351,0.031,0.145,0.0,13.775
0335,-51.82,-16.43,0.923,0.0,0.795,0.0,0.744,1.305,0.036,0.119,0.0,14.309
0336,-51.85,-15.89,0.882,0.0,0.794,0.0,0.706,1.283,0.099,0.133,0.0,-3.96
0337,-49.93,-10.56,0.125,0.0,0.812,0.0,0.156,1.425,0.007,0.051,0.0,-6.502
0338,-50.7,-15.52,0.872,0.154,0.641,0.0,0.59,1.418,0.012,0.173,0.0,10.781
0339,-50.17,-15.92,0.667,0.103,0.513,0.0,0.462,1.454,0.01,0.1,0.0,0.649
0340,-50.44,-15.9,0.857,0.029,0.543,0.0,0.486,1.33,0.057,0.11,0.0,-8.488
0341,-53.06,-15.25,0.462,0.0,0.487,0.0,0.333,1.236,0.002,0.055,0.0,10.423
0342,-52.36,-14.67,0.718,0.0,0.692,0.0,0.487,1.37,0.0,0.08,0.0,-16.627
0343,-51.7,-14.09,0.59,0.0,0.795,0.0,0.462,1.411,0.0,0.073,0.0,-3.711
0344,-50.96,-12.29,0.256,0.026,0.564,0.0,0.282,1.083,0.168,0.025,0.0,-25.225
0345,-50.4,-13.56,0.429,0.229,0.886,0.0,0.371,1.366,0.011,0.076,0.0,-26.67
0346,-48.47,-6.67,0.486,0.486,0.892,0.0,0.649,1.216,0.022,0.036,0.0,1.624
0347,-48.62,-7.15,0.282,0.487,0.769,0.0,0.487,1.04,0.374,0.031,0.0,-4.045
0348,-49.05,-7.61,0.6,0.229,0.829,0.0,0.543,1.262,0.008,0.048,0.0,-2.767
0349,-49.38,-9.18,0.361,0.194,0.972,0.0,0.472,1.269,0.0,0.104,0.0,-3.945
0350,-49.22,-5.49,0.525,0.0,0.925,0.0,0.475,1.326,0.003,0.022,0.0,19.34
0351,-47.77,-2.51,0.289,0.0,0.553,0.0,0.263,1.562,0.0,0.087,0.0,-0.652
0352,-46.32,-1.8,0.641,0.026,0.872,0.0,0.615,1.148,0.129,0.056,0.0,3.433
0353,-46.71,-1.86,0.9,0.0,0.867,0.0,0.767,1.339,0.032,0.059,0.0,-16.07
0354,-46.59,-1.74,0.919,0.108,0.811,0.0,0.811,1.498,0.001,0.072,0.0,-8.931
0355,-45.96,-2.05,0.846,0.385,0.846,0.0,0.821,1.632,0.001,0.116,0.0,-8.184
0356,-45.67,-2.94,0.789,0.0,0.789,0.0,0.632,1.523,0.0,0.014,0.0,-15.558
0357,-46.93,-4.7,0.306,0.028,0.806,0.0,0.333,0.983,0.545,0.011,0.0,-3.048
0358,-45.46,-3.66,0.784,0.0,0.892,0.0,0.757,1.724,0.0,0.058,0.0,-12.542
0359,-45.78,-4.03,0.914,0.0,0.8,0.0,0.714,1.412,0.055,0.014,0.002,-18.397
0360,-46.14,-5.82,0.795,0.077,0.615,0.0,0.59,1.798,0.0,0.167,0.0,-12.441
0361,-45.98,-5.77,0.641,0.256,0.641,0.0,0.436,1.37,0.003,0.081,0.0,-4.165
0362,-44.77,-4.22,0.282,0.205,0.692,0.0,0.359,2.069,0.0,0.101,0.0,-10.941
0363,-44.36,-6.37,0.429,0.171,0.2,0.0,0.171,1.543,0.005,0.081,0.0,-7.905
0364,-43.36,-4.87,0.378,0.0,0.595,0.0,0.297,1.706,0.0,0.115,0.0,-12.346
0365,-44.38,-3.63,0.526,0.132,0.737,0.0,0.474,2.027,0.0,0.108,0.0,2.191
0366,-43.59,-5.71,0.583,0.194,0.667,0.0,0.417,2.523,0.0,0.167,0.0,6.267
0367,-43.9,-4.44,0.641,0.231,0.821,0.0,0.667,2.21,0.0,0.138,0.0,-18.18
0368,-43.7,-3.58,0.763,0.211,0.763,0.0,0.632,2.06,0.0,0.115,0.0,-8.947
0369,-43.9,-3.46,0.639,0.306,0.778,0.0,0.694,2.366,0.004,0.073,0.0,-12.762
0370,-46.03,-7.53,0.593,0.37,0.667,0.0,0.481,1.433,0.002,0.16,0.0,-16.036
0371,-46.04,-7.53,0.5,0.324,0.735,0.0,0.471,1.295,0.009,0.124,0.0,-15.092
0372,-45.03,-9.58,0.828,0.414,0.241,0.0,0.448,1.345,0.036,0.03,0.0,-25.532
0373,-42.54,-7.23,0.688,0.344,0.469,0.0,0.5,2.539,0.009,0.086,0.0,-27.787
0374,-42.7,-5.2,0.967,0.5,0.433,0.0,0.667,2.922,0.001,0.263,0.0,3.871
0375,-41.74,-5.22,0.958,0.0,0.375,0.0,0.417,2.807,0.016,0.172,0.0,-53.02
0376,-42.23,-3.9,0.842,0.158,0.711,0.0,0.632,2.145,0.0,0.114,0.0,10.187
0377,-41.97,-3.72,0.879,0.576,0.515,0.0,0.667,2.782,0.0,0.138,0.0,-20.293
0378,-45.67,-8.28,0.75,0.125,0.5,0.0,0.458,1.316,0.004,0.172,0.0,-0.825
0379,-40.82,-3.12,0.912,0.029,0.559,0.0,0.588,2.865,0.0,0.209,0.0,-4.787
0380,-40.38,-3.91,0.69,0.414,0.379,0.0,0.448,3.907,0.001,0.134,0.0,-25.127
0381,-38.98,-7.3,0.692,0.051,0.308,0.0,0.256,1.895,0.028,0.2,0.0,-48.345
0382,-38.2,-5.23,0.6,0.36,0.52,0.0,0.52,3.781,0.0,0.178,0.0,-41.082
0383,-37.93,-7.2,0.839,0.0,0.419,0.0,0.419,1.997,0.013,0.24,0.0,-39.573
0384,-38.87,-6.41,0.9,0.05,0.475,0.0,0.5,4.074,0.0,0.204,0.0,7.233
0385,-37.35,-6.38,0.906,0.0,0.469,0.0,0.438,4.575,0.0,0.17,0.0,4.308
0386,-35.16,-6.85,0.812,0.438,0.375,0.0,0.562,3.168,0.004,0.093,0.0,-37.403
0387,-35.23,-7.75,0.917,0.042,0.5,0.0,0.458,1.477,0.038,0.089,0.0,-19.727
0388,-35.06,-7.61,0.852,0.0,0.556,0.0,0.519,1.74,0.002,0.153,0.0,-12.949
0389,-35.58,-8.68,0.806,0.25,0.528,0.0,0.611,1.523,0.115,0.176,0.0,-45.19
0390,-35.92,-8.5,0.588,0.0,0.324,0.0,0.206,2.019,0.034,0.147,0.0,-30.226
0391,-35.86,-9.47,0.972,0.0,0.556,0.0,0.556,1.698,0.007,0.126,0.0,-30.017
0392,-43.82,-20.02,0.85,0.1,0.6,0.0,0.55,1.652,0.004,0.191,0.0,-2.406
0393,-44.71,-17.59,0.933,0.1,0.533,0.0,0.567,1.25,0.059,0.098,0.0,-9.816
0394,-46.57,-17.5,0.85,0.15,0.675,0.0,0.675,1.536,0.002,0.107,0.0,10.287
0395,-45.38,-16.91,0.867,0.133,0.6,0.0,0.533,1.446,0.011,0.065,0.0,9.569
0396,-46.88,-16.35,0.897,0.0,0.621,0.0,0.552,1.094,0.152,0.073,0.0,-16.822
0397,-44.48,-14.42,0.514,0.378,0.432,0.0,0.486,1.794,0.001,0.124,0.0,-16.808
0398,-44.15,-14.26,0.586,0.379,0.276,0.0,0.31,1.892,0.0,0.13,0.0,-12.195
0399,-44.29,-13.56,0.533,0.333,0.3,0.0,0.3,1.442,0.001,0.087,0.0,-22.143
0400,-45.12,-12.41,0.31,0.276,0.172,0.0,0.241,1.549,0.0,0.129,0.0,-20.889
0401,-45.1,-12.14,0.333,0.133,0.4,0.0,0.233,1.355,0.0,0.105,0.0,-6.285
0402,-43.95,-11.24,0.385,0.038,0.462,0.0,0.346,1.344,0.001,0.086,0.0,-17.027
0403,-37.19,-10.66,0.833,0.056,0.194,0.0,0.167,1.379,0.142,0.085,0.0,16.619
0404,-39.63,-10.97,0.639,0.056,0.389,0.0,0.333,1.909,0.023,0.283,0.0,-44.317
0405,-37.8,-11.73,0.758,0.0,0.333,0.0,0.273,2.518,0.0,0.222,0.0,-18.433
0406,-39.05,-12.23,0.9,0.0,0.233,0.0,0.2,2.684,0.006,0.176,0.0,-48.644
0407,-38.32,-12.42,0.722,0.361,0.194,0.0,0.361,2.109,0.001,0.213,0.0,-6.491
0408,-38.07,-12.51,0.838,0.243,0.297,0.0,0.432,1.265,0.111,0.162,0.0,17.861
0409,-41.33,-12.76,0.889,0.185,0.444,0.0,0.444,1.388,0.113,0.176,0.0,-3.926
0410,-41.32,-12.84,0.893,0.0,0.571,0.0,0.536,1.396,0.086,0.053,0.0,-9.233
0411,-41.06,-12.94,0.867,0.1,0.367,0.0,0.333,1.49,0.022,0.288,0.0,-10.682
0412,-39.85,-12.52,0.8,0.0,0.533,0.0,0.4,3.316,0.0,0.312,0.0,-33.598
0413,-41.45,-14.01,0.966,0.0,0.483,0.0,0.448,1.152,0.354,0.136,0.0,-43.932
0414,-39.3,-14.82,0.931,0.0,0.448,0.0,0.414,1.512,0.071,0.16,0.0,-28.29
0415,-39.31,-15.56,0.897,0.172,0.414,0.0,0.448,1.628,0.004,0.235,0.0,-15.999
0416,-40.23,-15.24,0.9,0.0,0.6,0.0,0.567,2.418,0.003,0.194,0.0,-25.08
0417,-43.0,-17.58,0.885,0.231,0.615,0.0,0.538,1.653,0.012,0.128,0.0,-12.243
0418,-42.06,-16.85,1.0,0.133,0.467,0.0,0.567,1.599,0.015,0.172,0.0,-29.262
0419,-40.31,-16.14,0.828,0.138,0.379,0.0,0.379,1.979,0.004,0.214,0.0,-22.039
0420,-39.52,-15.95,0.966,0.0,0.345,0.0,0.345,1.168,0.163,0.138,0.0,-9.424
0421,-43.14,-20.36,0.925,0.05,0.525,0.0,0.525,1.548,0.011,0.194,0.0,-8.767
0422,-41.16,-19.49,1.0,0.0,0.794,0.0,0.794,1.347,0.05,0.192,0.0,-3.752
0423,-43.37,-21.97,1.0,0.0,0.59,0.0,0.59,1.487,0.0,0.159,0.0,-8.028
0424,-42.7,-21.39,0.949,0.077,0.513,0.0,0.513,1.528,0.001,0.209,0.0,0.923
0425,-42.18,-21.54,1.0,0.0,0.318,0.0,0.318,1.457,0.052,0.196,0.0,-1.667
0426,-41.75,-21.65,0.872,0.077,0.487,0.0,0.41,1.764,0.0,0.16,0.0,1.814
0427,-41.3,-21.75,0.868,0.079,0.447,0.0,0.395,1.587,0.001,0.186,0.0,0.16
0428,-49.27,-24.8,0.897,0.0,0.462,0.0,0.41,1.652,0.003,0.121,0.0,-15.754
0429,-48.59,-24.59,0.897,0.0,0.462,0.0,0.436,1.428,0.034,0.109,0.0,-20.734
0430,-47.61,-24.21,0.658,0.0,0.5,0.0,0.289,1.374,0.032,0.076,0.0,15.234
0431,-49.08,-26.48,0.886,0.143,0.257,0.0,0.343,1.252,0.096,0.09,0.0,-29.678
0432,-49.07,-26.92,1.0,0.0,0.579,0.0,0.579,1.435,0.012,0.112,0.0,-18.392
0433,-49.11,-28.42,0.946,0.054,0.27,0.0,0.324,1.249,0.036,0.084,0.0,-19.935
0434,-51.83,-28.85,0.925,0.1,0.475,0.0,0.5,1.418,0.009,0.092,0.0,-9.209
0435,-53.49,-30.96,0.87,0.0,0.348,0.0,0.435,1.101,0.343,0.091,0.0,7.752
0436,-41.74,-22.09,0.8,0.025,0.325,0.0,0.3,1.741,0.007,0.186,0.0,-4.032
0437,-42.74,-22.59,0.972,0.444,0.083,0.0,0.5,0.922,0.623,0.059,0.0,-2.79
0438,-44.56,-22.96,0.59,0.103,0.538,0.0,0.41,1.307,0.11,0.07,0.0,11.355
0439,-47.67,-15.95,0.931,0.069,0.759,0.0,0.69,1.273,0.161,0.153,0.0,-10.593
0440,-47.8,-16.54,0.914,0.029,0.8,0.0,0.743,1.237,0.248,0.089,0.0,-30.051
0441,-47.13,-22.3,0.923,0.026,0.641,0.0,0.615,1.326,0.012,0.174,0.0,-0.612
0442,-47.15,-22.3,1.0,0.0,0.692,0.0,0.692,1.182,0.073,0.106,0.0,-7.508
0443,-45.43,-22.44,0.909,0.0,0.667,0.0,0.606,1.109,0.211,0.075,0.0,-15.957
0444,-45.26,-21.68,0.828,0.034,0.483,0.0,0.448,1.15,0.127,0.103,0.0,-8.688
0445,-44.35,-21.69,0.706,0.0,0.735,0.0,0.5,1.178,0.223,0.155,0.0,-25.748
0446,-53.05,-21.61,0.564,0.103,0.718,0.0,0.385,1.072,0.153,-0.002,0.999,1.527
0447,-53.74,-24.17,0.974,0.051,0.513,0.0,0.513,1.247,0.028,0.116,0.0,-12.357
0448,-52.93,-24.62,0.667,0.051,0.538,0.0,0.385,1.7,0.009,0.128,0.0,-54.454
0449,-52.7,-24.75,0.949,0.0,0.564,0.0,0.513,1.384,0.014,0.124,0.0,-14.242
0450,-51.95,-24.02,0.949,0.231,0.333,0.0,0.513,1.363,0.014,0.096,0.0,-17.634
0451,-53.3,-23.2,0.923,0.077,0.513,0.0,0.513,1.529,0.026,0.068,0.0,-58.594
0452,-52.66,-23.32,0.872,0.051,0.513,0.0,0.487,1.637,0.003,0.131,0.0,-47.809
0453,-50.28,-23.08,0.861,0.056,0.389,0.0,0.389,1.626,0.0,0.217,0.0,-2.029
0454,-52.93,-25.77,0.889,0.056,0.667,0.0,0.583,1.564,0.01,0.132,0.0,-32.663
0455,-54.43,-25.68,0.872,0.0,0.564,0.0,0.538,2.156,0.0,0.161,0.0,-14.651
0456,-50.88,-26.38,0.923,0.0,0.577,0.0,0.5,1.248,0.052,0.145,0.0,-26.417
0457,-49.89,-25.55,0.935,0.097,0.516,0.0,0.516,2.161,0.001,0.199,0.0,-28.295
0458,-51.08,-26.23,0.583,0.028,0.806,0.0,0.472,1.699,0.001,0.066,0.0,-32.009
0459,-49.8,-26.11,0.917,0.0,0.667,0.0,0.639,1.496,0.023,0.165,0.0,-17.265
0460,-57.7,-16.08,0.41,0.0,0.744,0.0,0.308,1.109,0.112,0.02,0.0,-3.055
0461,-56.01,-17.2,0.667,0.0,0.273,0.0,0.212,1.154,0.07,0.071,0.0,-9.894
0462,-54.15,-17.21,0.789,0.0,0.605,0.0,0.526,1.082,0.221,0.081,0.0,-18.974
0463,-56.54,-16.32,0.867,0.0,0.6,0.0,0.6,0.97,0.586,0.032,0.0,-7.685
0464,-55.21,-16.61,0.639,0.0,0.944,0.0,0.639,1.122,0.026,0.101,0.0,-8.717
0465,-56.4,-20.24,0.333,0.167,0.75,0.0,0.417,1.0,0.499,0.018,0.0,-6.772
0466,-54.76,-18.51,0.811,0.0,0.676,0.0,0.595,1.318,0.014,0.091,0.0,-16.734
0467,-57.3,-22.22,0.892,0.0,0.432,0.0,0.351,1.205,0.004,0.067,0.0,5.875
0468,-50.76,-28.21,0.88,0.28,0.24,0.0,0.52,1.151,0.204,0.117,0.0,1.015
0469,-52.18,-26.95,0.925,0.175,0.475,0.0,0.5,1.274,0.077,0.116,0.0,-11.879
0470,-54.74,-28.18,0.963,0.0,0.593,0.0,0.593,1.638,0.0,0.133,0.0,-4.757
0471,-56.05,-29.31,0.475,0.35,0.675,0.0,0.55,1.333,0.019,0.055,0.0,-0.134
0472,-55.79,-29.77,0.949,0.051,0.41,0.0,0.436,1.503,0.0,0.129,0.0,-2.648
0473,-79.46,-1.02,0.864,0.0,0.545,0.0,0.591,0.791,0.969,-0.018,1.0,-12.105
0474,-80.0,-1.7,0.909,0.0,0.5,0.0,0.5,1.388,0.009,0.051,0.0,-9.061
0475,-79.75,-1.55,0.773,0.091,0.455,0.0,0.455,1.009,0.453,0.007,0.025,-2.255
0476,-79.35,-1.39,0.905,0.0,0.571,0.0,0.524,0.948,0.664,0.008,0.916,-18.253
0477,-79.64,-3.76,0.7,0.0,0.5,0.0,0.4,1.277,0.12,0.06,0.0,-19.14
0478,-163.68,67.88,0.528,0.0,0.0,0.389,0.056,0.859,0.656,0.062,0.0,-33.749
0479,-148.96,70.28,0.0,0.2,0.55,0.825,0.55,1.451,0.004,0.041,0.0,-0.382
0480,-160.13,66.97,0.118,0.0,0.706,0.706,0.559,0.934,0.764,0.022,0.0,-5.453
0481,-158.1,61.87,0.205,0.077,0.41,0.436,0.359,1.401,0.0,0.072,0.0,2.933
0482,-158.19,59.93,0.29,0.613,0.032,0.032,0.194,1.12,0.219,0.068,0.0,-5.881
0483,-149.09,64.56,0.45,0.425,0.15,0.0,0.2,1.221,0.002,0.062,0.0,11.159
0484,-144.94,64.45,0.609,0.217,0.0,0.217,0.174,1.283,0.102,0.054,0.0,-26.907
0485,-147.7,64.85,0.55,0.05,0.15,0.2,0.175,1.251,0.033,0.072,0.0,-7.488
0486,-146.36,64.9,0.7,0.075,0.15,0.25,0.2,1.134,0.261,0.081,0.0,-12.266
0487,-147.25,64.89,0.475,0.0,0.25,0.225,0.175,1.228,0.093,0.089,0.0,3.869
0488,-146.93,64.47,0.65,0.125,0.125,0.15,0.2,1.193,0.206,0.124,0.0,9.484
0489,-140.89,67.42,0.152,0.303,0.212,0.788,0.485,1.057,0.354,0.01,0.001,-3.413
0490,-138.08,59.39,0.238,0.905,0.0,0.0,0.19,1.273,0.018,0.02,0.0,-3.531
0491,-149.03,61.5,0.381,0.81,0.0,0.0,0.238,1.21,0.05,0.06,0.0,-5.985
0492,-149.07,61.61,0.292,0.708,0.0,0.042,0.125,1.018,0.462,0.028,0.0,-4.109
0493,-150.02,62.35,0.425,0.2,0.025,0.25,0.2,1.372,0.056,0.068,0.0,-39.083
0494,-145.53,62.52,0.185,0.0,0.593,0.556,0.481,1.415,0.041,0.082,0.0,-36.66
0495,-149.69,62.77,0.528,0.389,0.056,0.139,0.194,1.241,0.047,0.09,0.0,-27.912
0496,-151.08,60.48,0.475,0.9,0.0,0.0,0.4,1.169,0.053,0.033,0.0,-31.827
0497,-150.6,60.47,0.417,0.708,0.0,0.0,0.208,1.025,0.406,0.013,0.002,-13.446
0498,-134.57,58.43,0.842,0.816,0.0,0.0,0.658,1.121,0.119,0.005,0.96,6.976
0499,-133.7,58.54,0.182,0.97,0.0,0.03,0.212,0.925,0.791,0.01,0.001,-10.043
0500,-97.03,47.93,0.41,0.0,0.538,0.385,0.385,2.515,0.0,0.087,0.0,-36.626
0501,-97.15,48.57,0.026,0.026,0.5,0.579,0.368,2.175,0.0,0.069,0.0,-24.368
0502,-96.84,47.35,0.184,0.105,0.447,0.421,0.368,2.383,0.0,0.08,0.0,-25.121
0503,-96.78,46.86,0.447,0.0,0.5,0.368,0.447,2.633,0.0,0.084,0.0,8.821
0504,-96.8,46.66,0.556,0.056,0.472,0.389,0.556,2.239,0.0,0.097,0.0,-37.082
0505,-96.59,46.27,0.522,0.304,0.435,0.348,0.609,2.755,0.006,0.054,0.0,-32.264
0506,-97.06,47.4,0.25,0.417,0.333,0.639,0.583,2.504,0.008,0.066,0.0,-13.758
0507,-97.41,48.42,0.229,0.543,0.4,0.629,0.6,2.913,0.0,0.079,0.0,4.303
0508,-96.78,46.47,0.568,0.189,0.351,0.432,0.486,4.566,0.0,0.104,0.0,-30.415
0509,-96.27,47.89,0.55,0.025,0.425,0.325,0.325,1.754,0.008,0.063,0.0,-10.83
0510,-96.81,47.8,0.571,0.0,0.476,0.333,0.333,1.312,0.179,0.035,0.0,-1.669
0511,-96.61,47.78,0.553,0.105,0.447,0.447,0.447,1.658,0.004,0.067,0.0,4.071
0512,-96.58,46.15,0.586,0.172,0.414,0.31,0.448,2.482,0.0,0.094,0.0,-21.416
0513,-97.05,46.91,0.4,0.28,0.44,0.44,0.48,1.83,0.015,0.077,0.0,-0.048
0514,-98.72,47.81,0.216,0.541,0.432,0.514,0.595,2.027,0.022,0.073,0.0,-13.457
0515,-98.03,47.43,0.132,0.474,0.5,0.421,0.474,2.662,0.0,0.095,0.0,-9.03
0516,-97.68,46.45,0.297,0.054,0.514,0.351,0.432,2.503,0.001,0.093,0.0,-24.515
0517,-97.0,46.63,0.368,0.026,0.395,0.237,0.316,2.239,0.0,0.093,0.0,-1.857
0518,-96.91,46.89,0.237,0.211,0.474,0.263,0.368,1.891,0.0,0.09,0.0,1.693
0519,-113.42,48.83,0.395,0.763,0.289,0.395,0.711,1.337,0.022,0.067,0.0,-29.638
0520,-93.55,48.4,0.575,0.125,0.45,0.3,0.4,1.766,0.0,0.078,0.0,-2.649
0521,-91.54,47.92,0.385,0.179,0.462,0.0,0.308,1.567,0.0,0.109,0.0,-22.562
